0	1
17	1
18	1
20	0
22	1
32	1
34	0
42	1
58	1
62	1
67	0
75	1
82	1
86	1
93	1
106	1
110	1
117	1
118	1
121	1
124	0
127	1
134	0
137	1
138	1
140	0
149	1
151	1
175	0
181	1
193	0
201	1
203	1
208	1
209	0
212	1
220	1
223	1
227	1
229	1
232	1
237	1
249	1
260	1
263	0
269	1
271	0
272	1
273	1
274	1
286	1
288	1
290	1
292	1
295	1
298	0
300	1
302	0
306	1
311	1
317	1
324	1
327	0
344	1
354	1
357	0
362	1
364	1
368	1
372	1
389	1
397	1
398	0
400	1
401	1
418	1
428	1
431	1
435	1
437	1
438	1
441	0
447	1
465	1
470	1
475	1
478	1
487	1
500	1
502	1
503	0
507	1
508	1
518	0
523	1
526	1
527	1
530	1
534	1
550	1
554	1
556	1
564	0
570	1
575	0
577	1
581	1
601	1
603	0
604	1
607	1
617	1
619	1
626	1
629	1
630	0
633	1
641	1
642	1
655	1
662	0
664	1
666	0
683	1
685	0
694	1
705	1
718	1
721	1
722	1
726	1
732	1
734	0
745	0
747	1
755	0
762	0
764	0
766	0
778	0
787	0
796	0
798	1
817	1
820	1
821	1
826	1
829	1
833	1
846	0
860	1
865	1
872	0
876	1
894	1
900	0
904	0
909	1
910	1
921	1
927	1
929	1
932	1
934	1
937	0
939	0
941	1
943	0
947	1
952	1
960	1
964	0
992	0
993	1
999	0
1006	1
1017	1
1031	1
1037	0
1038	1
1042	1
1057	1
1061	1
1065	1
1076	0
1113	1
1128	1
1132	1
1140	1
1144	1
1155	0
1182	1
1200	1
1215	0
1216	0
1219	0
1221	0
1228	1
1235	1
1247	1
1248	1
1249	1
1255	1
1266	1
1268	1
1275	1
1278	0
1279	1
1308	0
1317	0
1319	1
1329	1
1336	1
1337	1
1342	0
1351	1
1357	1
1361	1
1377	1
1383	0
1393	0
1426	1
1436	1
1449	1
1460	1
1474	1
1478	1
1506	1
1507	1
1518	0
1522	1
1524	0
1537	1
1541	1
1559	1
1567	1
1569	1
1572	1
1582	1
1590	1
1610	1
1613	1
1614	1
1617	1
1630	1
1638	1
1640	1
1642	1
1651	1
1655	1
1666	1
1667	1
1670	1
1675	1
1679	1
1697	0
1700	1
1701	1
1706	0
1708	1
1723	1
1728	0
1733	0
1741	0
1760	1
1765	0
1778	1
1779	0
1782	1
1786	0
1797	1
1800	1
1801	1
1802	1
1804	1
1805	1
1806	0
1810	1
1811	1
1818	1
1832	1
1844	1
1858	0
1861	1
1870	1
1875	0
1877	1
1878	0
1882	1
1908	1
1909	1
1918	1
1928	1
1930	1
1955	1
1963	1
1969	0
1972	1
1982	0
1992	1
2001	1
2007	1
2020	1
2022	1
2023	1
2025	1
2035	1
2048	1
2051	1
2069	1
2092	0
2094	1
2110	1
2112	1
2115	1
2118	1
2120	1
2121	1
2128	1
2129	0
2131	1
2154	1
2155	1
2161	1
2162	1
2165	1
2167	1
2170	1
2177	1
2182	0
2183	1
2185	1
2190	0
2196	1
2198	1
2200	1
2202	1
2208	0
2214	1
2216	1
2219	1
2232	1
2239	1
2242	0
2246	1
2249	1
2257	1
2263	1
2271	1
2276	0
2283	0
2293	1
2308	1
2321	1
2330	1
2336	0
2339	1
2343	1
2348	1
2358	0
2373	1
2380	0
2395	1
2396	1
2400	1
2401	1
2409	0
2410	1
2416	1
2426	1
2429	1
2436	1
2437	1
2448	1
2467	1
2476	1
2485	0
2488	1
2494	0
2499	1
2503	0
2507	1
2511	1
2515	1
2526	1
2527	1
2528	1
2532	1
2533	1
2537	1
2549	1
2558	0
2567	1
2570	1
2571	0
2574	1
2594	1
2604	1
2606	0
2609	0
2611	1
2619	1
2622	1
2630	0
2643	0
2646	1
2654	0
2655	0
2661	1
2673	1
2674	1
2684	1
2696	1
2703	1
2710	1
2713	1
2715	0
2722	1
2727	0
2729	1
2732	1
2737	1
2748	1
2750	1
2756	1
2759	1
2760	1
2766	1
2779	0
2783	1
2794	1
2796	1
2800	1
2806	1
2813	0
2817	1
