0	1
3	1
4	1
5	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
20	1
21	1
22	1
28	1
30	1
31	1
41	1
50	1
52	1
60	1
88	1
94	1
95	1
96	1
100	1
105	1
113	1
114	1
121	1
124	1
131	1
135	1
188	1
206	1
222	1
229	1
230	1
239	1
241	1
252	1
254	1
257	1
276	1
287	1
288	1
296	1
321	1
324	1
325	1
327	1
331	1
354	1
374	1
375	1
411	1
412	1
486	1
541	1
557	1
593	1
614	1
615	1
633	1
634	1
645	1
651	1
652	1
653	1
654	1
657	1
661	1
678	1
688	1
695	1
703	1
704	1
705	1
707	1
708	1
709	1
710	1
712	1
721	1
722	1
731	1
732	1
735	1
745	1
746	1
761	1
765	1
766	1
770	1
771	1
777	1
785	1
786	1
787	1
792	1
799	1
811	1
812	1
813	1
821	1
844	1
845	1
846	1
851	1
856	1
858	1
877	1
878	1
884	1
886	1
887	1
896	1
905	1
906	1
907	1
908	1
915	1
921	1
922	1
928	1
948	1
998	1
999	1
1005	1
1009	1
1014	1
1022	1
1023	1
1025	1
1027	1
1043	1
1046	1
1049	1
1056	1
1069	1
1074	1
1088	1
1090	1
1099	1
1100	1
1105	0
1106	1
1108	1
1110	1
1118	1
1127	1
1130	1
1143	1
1151	1
1152	1
1163	1
1172	1
1196	1
1200	1
1202	1
1203	1
1210	1
1215	1
1222	1
1232	1
1268	1
1269	1
1272	1
1279	1
1287	1
1294	1
1297	1
1298	1
1327	1
1328	1
1329	1
1330	1
1337	1
1344	1
1347	1
1348	1
1352	1
1353	1
1354	1
1372	1
1388	1
1389	1
1394	1
1421	1
1422	0
1424	0
1433	1
1436	1
1452	1
1459	1
1461	1
1469	1
1477	1
1487	1
1488	0
1495	1
1496	1
1502	1
1517	1
1518	1
1521	1
1535	1
1536	1
1541	1
1544	1
1599	1
1605	1
1606	1
1611	1
1621	0
1623	1
1628	1
1636	1
1637	1
1652	1
1653	1
1657	1
1658	1
1665	1
1667	1
1673	1
1674	1
1677	0
1703	1
1705	1
1710	1
1718	1
1736	1
1744	1
1767	1
1768	1
1769	1
1770	1
1774	1
1775	1
1776	1
1777	1
1778	1
1790	1
1793	0
1794	0
1795	0
1796	0
1834	1
1848	1
1862	1
1863	1
1881	0
1882	0
1883	0
1897	1
1898	1
1899	1
1901	1
1902	1
1903	1
1904	1
1905	1
1906	1
1909	1
1910	1
1912	1
1913	1
1915	1
1916	1
1920	1
1921	1
1922	1
1941	1
1942	1
1944	1
1949	1
1952	1
1953	1
1954	1
1959	1
1969	0
1970	0
1971	1
1972	1
1976	1
1977	1
1991	0
1997	1
2013	1
2037	1
2038	1
2039	1
2040	1
2041	1
2042	1
2045	1
2046	1
2047	1
2048	1
2049	1
2050	1
2063	1
2076	1
2088	1
2099	1
2100	1
2117	1
2118	1
2125	1
2142	1
2169	1
2214	1
2215	1
2237	1
2252	1
2257	1
2263	1
2306	1
2307	1
2308	1
2318	1
2324	1
2332	1
2349	1
2350	1
2366	1
2368	1
2385	1
2388	1
2404	1
2405	1
2407	1
2421	1
2432	1
2437	1
2445	1
2453	1
2454	1
2460	1
2469	1
2470	1
2471	1
2472	1
2473	1
2476	1
2483	1
2486	0
2495	1
2501	1
2502	1
2505	1
2529	1
2530	1
2550	0
2560	1
2561	1
2580	1
2596	1
2628	1
2640	1
2643	1
2667	1
2675	1
2686	1
2725	1
2727	1
2735	1
2736	1
2758	1
2760	1
2765	1
2778	1
2779	1
2831	1
2832	1
2880	1
2881	1
2886	1
2898	1
2904	1
2905	1
2910	1
2914	1
2920	1
2921	0
2922	0
2925	1
2927	1
2929	1
2935	1
2964	1
2966	1
2967	1
2968	1
2969	1
2970	1
2977	1
2992	1
2993	1
3014	1
3015	1
3016	1
3048	1
3049	1
3050	1
3051	1
3054	1
3055	1
3056	1
